Unnamed: 0,learner_id,course_id,learner_rating,learner_timestamp
45,4601412,567370.0,5.0,2016-08-24T15:35:29Z
46,4601412,943506.0,5.0,2016-09-30T18:36:00Z
47,4601412,660876.0,5.0,2016-04-18T16:57:46Z
48,4601412,961684.0,5.0,2016-10-12T20:55:37Z
49,4601412,22445.0,5.0,2016-04-18T16:04:04Z
50,4601412,373590.0,5.0,2016-05-25T14:22:02Z
51,4601412,64605.0,4.5,2016-05-10T13:43:10Z
52,4601412,534376.0,5.0,2016-06-28T14:56:48Z
53,4601412,976598.0,5.0,2016-10-11T17:58:34Z
54,4601412,499632.0,5.0,2016-06-29T16:18:50Z
55,4601412,561136.0,5.0,2016-06-13T15:01:52Z
56,4601412,537008.0,5.0,2016-04-08T19:22:06Z
57,4601412,349798.0,5.0,2017-04-19T20:14:37Z
58,4601412,801980.0,5.0,2017-05-11T20:05:35Z
59,4601412,617080.0,5.0,2017-01-27T18:54:33Z
60,4601412,386066.0,5.0,2017-05-03T18:22:27Z
61,4601412,1284046.0,5.0,2017-07-21T19:27:45Z
62,4601412,559808.0,5.0,2017-07-05T17:26:42Z
63,4601412,1284454.0,5.0,2017-07-28T20:28:58Z
64,4601412,170852.0,5.0,2017-04-12T20:40:44Z
65,4601412,1016768.0,5.0,2017-01-06T18:12:53Z
66,4601412,1095912.0,5.0,2017-02-07T17:47:37Z
67,4601412,1022182.0,5.0,2017-05-03T21:18:28Z
68,4601412,643400.0,5.0,2016-07-18T21:04:10Z
69,4601412,1307572.0,5.0,2017-09-20T15:19:33Z
70,4601412,1026678.0,5.0,2017-02-08T17:56:44Z
71,4601412,689296.0,5.0,2016-08-12T15:19:21Z
72,4601412,877586.0,5.0,2016-06-23T17:46:54Z
73,4601412,128946.0,5.0,2016-04-21T17:17:46Z
74,4601412,511378.0,5.0,2016-04-15T16:04:23Z
75,4601412,753940.0,5.0,2016-04-21T14:35:37Z
76,4601412,708578.0,5.0,2016-05-24T20:49:10Z
77,4601412,188692.0,5.0,2016-05-27T17:03:57Z
78,4601412,128550.0,5.0,2016-05-05T19:16:49Z
79,4601412,776634.0,5.0,2017-03-27T21:05:45Z
80,4601412,663504.0,5.0,2016-04-22T18:27:14Z
81,4601412,954134.0,5.0,2016-10-05T18:48:12Z
82,4601412,1161810.0,5.0,2017-05-19T20:18:48Z
83,4601412,549518.0,5.0,2017-02-17T21:53:11Z
84,4601412,757370.0,5.0,2016-05-26T19:53:14Z
85,4601412,399390.0,4.5,2016-04-15T20:20:03Z
86,4601412,802172.0,5.0,2017-01-30T19:42:51Z
87,4601412,1203284.0,5.0,2017-05-18T21:02:08Z
88,4601412,1193096.0,5.0,2017-05-16T19:38:12Z
89,4601412,753782.0,5.0,2016-05-23T20:52:19Z
90,4601412,790790.0,5.0,2016-05-27T15:58:22Z
91,4601412,798168.0,5.0,2017-04-12T16:52:48Z
92,4601412,740662.0,5.0,2017-02-23T19:21:42Z
93,4601412,656586.0,5.0,2016-04-29T21:02:32Z
94,4601412,671726.0,5.0,2017-04-12T16:30:06Z
95,4601412,1366408.0,5.0,2017-11-09T18:38:37Z
96,4601412,778176.0,5.0,2016-09-21T19:04:23Z
97,4601412,490142.0,5.0,2017-02-10T16:17:26Z
98,4601412,594390.0,5.0,2017-04-28T21:13:49Z
99,4601412,623176.0,5.0,2017-05-19T20:41:52Z
100,4601412,751432.0,5.0,2016-12-07T19:00:10Z
101,4601412,1029442.0,5.0,2017-02-14T18:28:11Z
102,4601412,746108.0,5.0,2016-07-07T13:54:16Z
103,4601412,1323054.0,5.0,2017-08-23T19:54:19Z
104,4601412,262796.0,5.0,2017-02-24T15:36:30Z
105,4601412,956266.0,5.0,2016-10-07T17:41:44Z
106,4601412,635814.0,5.0,2016-06-07T21:37:37Z
107,4601412,567042.0,5.0,2017-02-27T15:37:03Z
108,4601412,1183026.0,5.0,2017-05-11T21:16:24Z
109,4601412,1145256.0,5.0,2017-05-16T15:01:45Z
110,4601412,225126.0,5.0,2017-02-15T17:03:55Z
111,4601412,614142.0,5.0,2016-04-13T21:14:16Z
112,4601412,1174060.0,5.0,2017-06-02T17:51:56Z
113,4601412,1190100.0,5.0,2017-05-19T19:13:23Z
114,4601412,594466.0,5.0,2016-04-13T14:16:03Z
115,4601412,651730.0,4.5,2016-04-14T21:07:15Z
116,4601412,1082698.0,5.0,2017-03-22T16:15:28Z
117,4601412,435764.0,5.0,2017-02-14T16:43:34Z
118,4601412,704390.0,5.0,2017-05-01T13:57:12Z
119,4601412,1294368.0,5.0,2017-07-26T18:30:02Z
120,4601412,235468.0,5.0,2017-05-03T19:26:30Z
121,4601412,266780.0,5.0,2017-02-21T15:57:16Z
122,4601412,142466.0,5.0,2016-04-21T16:56:04Z
123,4601412,589898.0,4.5,2016-04-12T20:28:59Z
124,4601412,742114.0,5.0,2016-04-15T14:51:57Z
125,4601412,909102.0,5.0,2017-02-28T16:57:29Z
126,4601412,608250.0,5.0,2016-05-25T18:36:29Z
127,4601412,1168738.0,5.0,2017-05-17T17:22:41Z
128,4601412,173978.0,5.0,2016-05-05T17:58:21Z
129,4601412,842246.0,5.0,2017-08-17T18:27:02Z
130,4601412,61609.0,5.0,2016-05-26T13:55:06Z
131,4601412,813340.0,5.0,2016-05-25T16:33:36Z
132,4601412,455244.0,5.0,2017-05-12T17:55:11Z
133,4601412,1276426.0,5.0,2017-07-21T18:49:42Z
134,4601412,886408.0,5.0,2016-07-06T14:26:54Z
135,4601412,703418.0,5.0,2016-03-30T13:36:22Z
136,4601412,684202.0,5.0,2016-05-27T19:40:22Z
137,4601412,686382.0,5.0,2016-05-26T18:37:44Z
138,4601412,839868.0,5.0,2016-05-23T18:17:35Z
139,4601412,680850.0,4.5,2016-03-03T15:45:37Z
140,4601412,845880.0,5.0,2017-02-15T22:25:11Z
141,4601412,825846.0,5.0,2016-05-26T20:50:34Z
142,4601412,796076.0,5.0,2016-06-23T15:56:39Z
143,4601412,1132342.0,5.0,2017-05-18T15:53:45Z
144,4601412,829626.0,5.0,2016-05-24T17:04:14Z
145,4601412,554176.0,5.0,2016-11-25T16:04:56Z
146,4601412,270852.0,5.0,2016-12-14T21:44:06Z
147,4601412,1061994.0,5.0,2017-02-16T18:58:08Z
148,4601412,1138630.0,5.0,2017-04-28T16:22:54Z
149,4601412,603746.0,5.0,2016-05-11T20:01:23Z
150,4601412,383716.0,5.0,2017-08-04T19:59:28Z
151,4601412,132256.0,5.0,2016-05-02T20:31:44Z
152,4601412,505944.0,5.0,2016-09-27T15:38:57Z
153,4601412,1175102.0,5.0,2017-06-02T15:02:53Z
154,4601412,689956.0,5.0,2017-07-13T21:46:08Z
155,4601412,969148.0,5.0,2016-10-12T17:29:47Z
156,4601412,464756.0,5.0,2016-05-02T20:31:59Z
157,4601412,1228322.0,5.0,2017-07-07T19:58:27Z
158,4601412,1268528.0,5.0,2017-08-04T16:42:55Z
159,4601412,1183634.0,5.0,2017-05-17T17:06:17Z
160,4601412,704624.0,5.0,2017-02-23T20:44:12Z
161,4601412,173522.0,5.0,2016-04-22T20:01:20Z
162,4601412,622586.0,5.0,2016-09-14T17:43:33Z
163,4601412,448532.0,5.0,2017-03-01T19:32:24Z
164,4601412,599378.0,5.0,2016-05-02T20:36:40Z
165,4601412,915320.0,5.0,2016-08-19T19:57:45Z
166,4601412,500344.0,5.0,2017-02-07T16:15:32Z
167,4601412,1173002.0,5.0,2017-05-17T18:30:34Z
168,4601412,341182.0,5.0,2017-02-13T20:30:47Z
169,4601412,662646.0,5.0,2017-02-15T21:07:43Z
170,4601412,678430.0,5.0,2017-02-22T18:48:21Z
171,4601412,1184030.0,5.0,2017-05-02T14:45:25Z
172,4601412,856228.0,5.0,2016-07-20T14:41:05Z
173,4601412,706234.0,5.0,2016-05-10T15:58:56Z
174,4601412,766560.0,5.0,2016-05-27T18:49:11Z
175,4601412,1392896.0,5.0,2017-11-08T21:55:07Z
176,4601412,842424.0,5.0,2016-11-01T15:06:53Z
177,4601412,1167522.0,5.0,2017-04-12T21:19:41Z
178,4601412,580342.0,5.0,2016-05-09T16:38:18Z
179,4601412,885014.0,5.0,2016-09-20T19:25:18Z
180,4601412,960440.0,5.0,2016-11-03T21:11:49Z
181,4601412,693024.0,5.0,2016-05-05T17:53:01Z
182,4601412,635514.0,5.0,2016-08-01T21:29:35Z
183,4601412,696950.0,5.0,2016-05-16T15:15:08Z
184,4601412,1047026.0,5.0,2017-01-06T20:16:17Z
185,4601412,1083486.0,5.0,2017-05-16T21:11:40Z
186,4601412,695594.0,5.0,2016-05-26T16:46:25Z
187,4601412,948762.0,5.0,2017-05-08T13:31:09Z
188,4601412,1133426.0,5.0,2017-04-12T18:49:22Z
189,4601412,74092.0,5.0,2017-05-11T14:14:18Z
190,4601412,1039570.0,5.0,2017-02-13T18:44:38Z
191,4601412,846724.0,5.0,2017-03-10T18:29:35Z
192,4601412,776148.0,5.0,2016-08-11T19:04:44Z
193,4601412,328928.0,5.0,2017-04-21T15:01:06Z
194,4601412,343598.0,5.0,2017-05-12T17:00:21Z
195,4601412,981584.0,5.0,2017-02-15T15:04:01Z
196,4601412,910996.0,5.0,2016-10-31T17:36:01Z
197,4601412,131416.0,5.0,2016-03-29T17:19:59Z
198,4601412,1221446.0,5.0,2017-06-02T17:23:53Z
199,4601412,900694.0,5.0,2017-02-17T18:00:23Z
200,4601412,532974.0,5.0,2016-04-21T16:45:27Z
201,4601412,822160.0,4.5,2017-02-15T16:30:40Z
202,4601412,1325164.0,5.0,2017-10-25T18:37:17Z
203,4601412,37868.0,5.0,2016-05-25T14:30:48Z
204,4601412,492596.0,5.0,2016-08-16T21:02:20Z
205,4601412,815810.0,5.0,2017-01-06T17:07:31Z
206,4601412,1022794.0,5.0,2017-01-03T21:01:52Z
207,4601412,1111890.0,5.0,2017-03-01T22:28:16Z
208,4601412,979452.0,5.0,2017-05-10T20:32:27Z
209,4601412,717676.0,5.0,2017-04-18T18:17:30Z
210,4601412,808138.0,5.0,2017-01-31T21:36:36Z
211,4601412,916588.0,5.0,2016-10-17T20:50:10Z
212,4601412,342074.0,5.0,2017-02-22T17:31:45Z
213,4601412,1379522.0,5.0,2017-10-20T18:23:27Z
214,4601412,1142102.0,5.0,2017-05-19T13:30:25Z
215,4601412,583934.0,5.0,2016-06-21T15:11:21Z
216,4601412,602334.0,5.0,2016-04-18T14:02:44Z
217,4601412,1064116.0,5.0,2017-02-28T16:04:25Z
218,4601412,473108.0,4.5,2016-02-22T15:53:14Z
219,4601412,1084832.0,5.0,2017-02-01T20:29:20Z
220,4601412,1014526.0,5.0,2016-12-19T22:08:18Z
221,4601412,922452.0,5.0,2016-10-13T18:08:45Z
233,5199952,1337482.0,4.0,2017-09-22T12:28:58Z
234,5199952,762242.0,4.5,2017-03-05T16:56:35Z
235,5199952,1304664.0,4.0,2017-08-29T07:24:00Z
236,5199952,1066566.0,4.0,2017-01-26T10:07:05Z
237,5199952,1195624.0,4.5,2017-07-12T16:48:55Z
238,5199952,952436.0,4.5,2017-03-10T14:41:05Z
239,5199952,1005522.0,4.5,2017-09-17T19:04:05Z
240,5199952,943506.0,5.0,2017-05-04T04:47:35Z
241,5199952,1050632.0,4.5,2017-07-10T18:12:36Z
242,5199952,1190864.0,4.5,2017-06-12T10:30:07Z
243,5199952,1264836.0,4.0,2017-06-27T17:41:52Z
244,5199952,1146168.0,3.0,2017-03-19T10:35:06Z
245,5199952,1314442.0,4.0,2017-08-18T11:24:06Z
246,5199952,1077486.0,4.0,2017-07-07T14:45:54Z
247,5199952,820348.0,4.0,2017-04-17T14:10:07Z
248,5199952,1107304.0,4.5,2017-05-04T17:02:39Z
249,5199952,394968.0,4.0,2017-02-13T18:10:08Z
250,5199952,1279958.0,4.5,2017-08-27T14:45:39Z
314,34039642,497736.0,5.0,2017-09-29T08:48:43Z
315,34039642,1338240.0,3.5,2017-09-23T02:58:45Z
316,34039642,687720.0,5.0,2017-08-31T11:50:40Z
317,34039642,449050.0,5.0,2017-09-02T02:29:14Z
318,34039642,301456.0,5.0,2017-09-01T08:10:52Z
319,34039642,946742.0,5.0,2017-08-31T06:08:24Z
320,34039642,757588.0,4.5,2017-10-01T08:26:30Z
321,34039642,1061808.0,5.0,2017-10-01T09:12:34Z
322,34039642,848496.0,4.5,2017-09-22T09:36:04Z
323,34039642,468698.0,5.0,2017-09-22T06:52:48Z
324,34039642,287474.0,5.0,2017-09-22T09:45:48Z
325,34039642,490610.0,5.0,2017-09-29T07:28:30Z
326,34039642,26089.0,5.0,2017-09-29T06:20:40Z
327,34039642,377218.0,5.0,2017-09-14T11:36:59Z
328,34039642,361272.0,5.0,2017-09-14T10:58:03Z
329,34039642,48831.0,5.0,2017-09-30T04:46:01Z
330,26079730,497736.0,4.0,2017-09-27T08:11:05Z
331,26079730,637930.0,5.0,2017-02-22T08:16:42Z
332,26079730,196320.0,4.5,2017-03-21T11:49:56Z
333,26079730,285934.0,4.0,2017-03-16T15:07:06Z
334,26079730,23881.0,4.0,2017-02-24T14:39:45Z
335,26079730,582750.0,4.5,2016-12-02T11:12:52Z
336,26079730,585064.0,5.0,2017-04-19T16:05:30Z
337,26079730,93980.0,5.0,2016-12-02T13:35:46Z
338,26079730,312042.0,5.0,2016-11-02T09:21:11Z
339,26079730,439898.0,4.5,2017-07-15T08:51:50Z
340,26079730,277654.0,5.0,2017-03-28T12:43:31Z
341,26079730,294638.0,5.0,2017-07-06T06:13:32Z
348,35306780,497736.0,5.0,2017-09-20T18:28:27Z
349,35306780,1054944.0,5.0,2017-10-04T17:34:14Z
350,35306780,13391.0,5.0,2017-08-23T16:24:19Z
351,35306780,544860.0,5.0,2017-08-22T20:58:29Z
352,35306780,832750.0,5.0,2017-08-21T20:48:07Z
353,35306780,509618.0,5.0,2017-08-22T19:05:49Z
354,35306780,882610.0,5.0,2017-08-22T15:55:51Z
355,35306780,578030.0,5.0,2017-10-08T15:53:25Z
356,35306780,1023604.0,5.0,2017-10-18T02:57:23Z
357,35306780,68986.0,5.0,2017-08-22T18:26:16Z
358,35306780,32939.0,5.0,2017-10-16T21:13:20Z
359,35306780,71382.0,5.0,2017-10-11T19:51:33Z
360,35306780,821840.0,5.0,2017-08-25T03:14:59Z
361,35306780,1241868.0,5.0,2017-09-09T18:16:12Z
362,35306780,1164384.0,5.0,2017-10-03T20:19:25Z
363,35306780,1123224.0,5.0,2017-09-15T02:37:35Z
364,35306780,1104308.0,5.0,2017-09-18T22:09:31Z
365,35306780,1216578.0,5.0,2017-09-09T20:15:57Z
366,35306780,1309714.0,5.0,2017-08-28T19:16:11Z
367,35306780,452650.0,5.0,2017-08-24T03:14:49Z
368,35306780,1334598.0,5.0,2017-09-11T18:02:20Z
369,35306780,995736.0,5.0,2017-09-06T18:53:26Z
370,35306780,998942.0,5.0,2017-09-18T16:49:39Z
371,35306780,1022836.0,5.0,2017-09-16T19:33:53Z
372,35306780,1173030.0,5.0,2017-09-01T05:13:14Z
373,35306780,870998.0,5.0,2017-09-25T18:11:10Z
374,35306780,1091520.0,5.0,2017-09-01T18:57:22Z
375,35306780,998624.0,5.0,2017-08-23T21:40:23Z
376,35306780,1148962.0,5.0,2017-08-31T02:57:13Z
377,35306780,697066.0,5.0,2017-08-24T02:07:23Z
378,35306780,1156864.0,5.0,2017-09-16T01:00:13Z
379,35306780,1183292.0,5.0,2017-09-08T21:53:27Z
380,35306780,341182.0,5.0,2017-08-24T20:45:23Z
381,35306780,1164120.0,5.0,2017-08-30T04:21:36Z
382,35306780,662646.0,5.0,2017-10-20T18:35:15Z
383,35306780,840388.0,5.0,2017-08-23T17:54:54Z
384,35306780,1317082.0,5.0,2017-10-02T21:58:11Z
385,35306780,1153444.0,5.0,2017-10-18T06:24:19Z
386,35306780,183314.0,5.0,2017-10-11T18:58:54Z
387,35306780,1323160.0,5.0,2017-10-03T18:42:02Z
388,35306780,238788.0,4.0,2017-09-22T02:45:27Z
389,35306780,1240808.0,5.0,2017-08-26T01:54:44Z
390,35306780,926846.0,5.0,2017-10-11T17:54:33Z
391,35306780,695120.0,5.0,2017-08-30T17:11:13Z
392,35306780,844740.0,5.0,2017-10-24T20:09:58Z
393,35306780,1127818.0,5.0,2017-08-29T00:15:41Z
394,35306780,1281264.0,5.0,2017-10-18T21:18:48Z
395,35306780,1167824.0,5.0,2017-10-24T17:41:26Z
396,35306780,1272256.0,5.0,2017-08-25T15:13:13Z
397,35306780,1305520.0,5.0,2017-10-16T20:28:50Z
398,35306780,361272.0,5.0,2017-08-29T19:53:34Z
399,35306780,704840.0,5.0,2017-10-10T21:44:04Z
400,35306780,1134884.0,5.0,2017-10-04T18:17:12Z
401,35306780,644766.0,5.0,2017-08-25T20:08:06Z
402,35306780,995266.0,5.0,2017-08-25T23:38:19Z
403,35306780,1089094.0,5.0,2017-09-06T23:29:07Z
404,35306780,1314000.0,5.0,2017-09-17T16:36:40Z
405,35306780,1284280.0,5.0,2017-10-16T18:18:22Z
406,35306780,1281962.0,5.0,2017-09-08T14:59:19Z
407,35306780,511796.0,5.0,2017-09-17T23:04:47Z
408,35306780,1282586.0,5.0,2017-08-26T02:37:15Z
409,35306780,969894.0,5.0,2017-08-24T22:38:15Z
410,35306780,1141368.0,5.0,2017-09-25T19:24:05Z
411,35306780,822160.0,5.0,2017-08-23T16:57:18Z
412,35306780,1344780.0,5.0,2017-09-15T19:01:18Z
413,35306780,828030.0,5.0,2017-10-07T14:42:04Z
414,35306780,836842.0,5.0,2017-08-30T19:09:52Z
415,35306780,1259306.0,5.0,2017-09-08T17:12:22Z
416,35306780,1020012.0,5.0,2017-10-11T17:13:16Z
427,12445364,497736.0,5.0,2017-09-17T16:08:36Z
428,12445364,508508.0,5.0,2017-09-22T04:49:25Z
429,12445364,637930.0,5.0,2016-12-22T18:21:40Z
430,12445364,715716.0,5.0,2017-06-19T03:15:09Z
431,12445364,365516.0,5.0,2017-06-26T18:32:07Z
432,12445364,814234.0,5.0,2017-06-27T06:34:01Z
433,12445364,1048958.0,5.0,2017-09-05T08:45:59Z
434,12445364,736456.0,5.0,2016-12-09T18:12:25Z
435,12445364,519050.0,5.0,2017-09-23T17:32:54Z
436,12445364,982844.0,5.0,2017-06-11T08:25:50Z
437,12445364,415284.0,5.0,2017-06-13T07:22:07Z
438,12445364,987254.0,5.0,2017-06-25T18:20:12Z
439,12445364,46912.0,5.0,2017-06-19T17:11:03Z
440,12445364,730506.0,5.0,2017-02-01T22:11:11Z
441,12445364,851712.0,5.0,2017-09-11T14:48:55Z
442,12445364,764164.0,5.0,2016-09-12T06:37:42Z
443,12445364,660446.0,5.0,2017-10-05T02:18:38Z
444,12445364,582720.0,5.0,2017-09-05T10:05:37Z
445,12445364,914296.0,5.0,2017-06-27T15:35:12Z
446,12445364,740562.0,5.0,2017-06-29T04:33:52Z
447,12445364,506916.0,5.0,2017-06-27T11:43:08Z
448,12445364,987428.0,5.0,2017-06-25T07:10:03Z
449,12445364,325666.0,5.0,2017-06-26T15:21:21Z
450,12445364,12248.0,5.0,2017-06-24T16:05:30Z
451,12445364,313360.0,5.0,2017-06-25T15:36:17Z
452,12445364,238934.0,5.0,2017-03-18T09:59:54Z
453,12445364,194692.0,5.0,2017-03-17T16:56:15Z
454,12445364,109602.0,5.0,2017-09-07T04:34:34Z
455,12445364,500014.0,5.0,2017-08-26T11:35:21Z
456,12445364,791690.0,5.0,2017-09-29T19:58:08Z
457,12445364,650794.0,5.0,2017-08-29T19:21:53Z
458,12445364,666956.0,5.0,2017-09-23T16:51:10Z
459,12445364,550616.0,5.0,2017-06-25T20:12:47Z
477,1530750,497736.0,4.5,2017-09-07T10:30:40Z
478,1530750,683506.0,4.0,2017-06-14T12:48:18Z
479,1530750,613808.0,5.0,2017-09-20T12:30:58Z
480,1530750,13019.0,5.0,2017-09-19T12:26:21Z
481,1530750,749354.0,4.5,2016-05-27T11:49:46Z
482,1530750,816622.0,4.5,2016-05-28T11:50:25Z
483,1530750,910098.0,4.5,2017-04-20T14:35:37Z
484,1530750,60346.0,4.5,2016-12-19T15:43:53Z
485,1530750,872460.0,4.5,2016-12-23T14:29:30Z
486,1530750,437378.0,5.0,2016-06-09T08:46:04Z
487,1530750,646038.0,4.5,2016-06-09T14:42:13Z
488,1530750,863126.0,4.5,2017-09-25T08:46:55Z
489,1530750,627016.0,4.0,2017-06-12T11:26:56Z
490,1530750,822160.0,4.5,2017-03-30T07:48:14Z
491,28491144,497736.0,5.0,2017-09-05T21:15:06Z
492,28491144,508508.0,5.0,2017-09-05T19:40:27Z
493,28491144,1152138.0,5.0,2017-10-14T17:26:49Z
494,28491144,637930.0,5.0,2017-02-03T23:11:50Z
495,28491144,662354.0,5.0,2017-05-29T18:06:57Z
496,28491144,444504.0,5.0,2017-05-06T15:38:02Z
497,28491144,719322.0,5.0,2017-02-15T00:15:17Z
498,28491144,1345114.0,4.5,2017-09-20T23:24:45Z
499,28491144,572350.0,5.0,2017-01-24T02:11:18Z
500,28491144,200994.0,5.0,2017-02-03T12:36:24Z
501,28491144,1058386.0,4.0,2017-04-20T20:18:53Z
502,28491144,473160.0,5.0,2017-03-11T13:59:47Z
503,28491144,881980.0,5.0,2017-05-22T01:06:03Z
504,28491144,1056982.0,4.0,2017-08-09T01:07:19Z
505,28491144,981128.0,5.0,2017-04-16T23:24:22Z
506,28491144,604572.0,5.0,2017-01-12T01:59:51Z
507,28491144,46182.0,5.0,2017-06-18T05:46:43Z
508,28491144,1136930.0,5.0,2017-09-30T01:38:31Z
509,28491144,703418.0,4.0,2017-03-14T01:07:36Z
510,28491144,1149186.0,4.0,2017-10-06T17:04:01Z
511,28491144,902090.0,1.0,2017-06-18T05:47:01Z
512,28491144,1102210.0,5.0,2017-03-25T23:56:29Z
513,28491144,1108378.0,1.0,2017-06-18T05:47:08Z
514,28491144,1228568.0,4.0,2017-07-21T14:17:50Z
515,28491144,787836.0,5.0,2017-02-19T01:11:59Z
516,28491144,635824.0,5.0,2017-09-30T19:43:36Z
517,28491144,435262.0,3.5,2017-10-22T16:56:48Z
518,28491144,939004.0,4.0,2017-01-16T18:57:27Z
519,28491144,820348.0,4.0,2017-02-26T18:18:21Z
520,28491144,1102758.0,2.0,2017-02-28T23:52:19Z
521,28491144,792270.0,5.0,2017-03-19T15:56:32Z
522,28491144,663978.0,5.0,2017-04-16T16:11:18Z
525,439054,497736.0,5.0,2017-09-02T14:27:29Z
526,439054,986604.0,4.0,2017-07-10T02:23:55Z
527,439054,994426.0,4.5,2017-08-19T13:24:34Z
528,439054,549516.0,4.0,2017-07-10T02:50:04Z
529,439054,80938.0,5.0,2017-08-27T16:25:55Z
530,439054,852028.0,5.0,2017-07-10T13:52:11Z
531,439054,126684.0,4.5,2017-10-15T22:01:17Z
532,439054,777754.0,4.0,2017-09-03T14:39:17Z
533,439054,333886.0,4.5,2017-10-02T13:45:33Z
534,439054,332662.0,4.0,2017-05-18T03:24:03Z
535,439054,989650.0,5.0,2017-04-22T22:01:43Z
536,439054,484606.0,5.0,2017-06-16T14:54:26Z
537,439054,665456.0,5.0,2017-07-15T02:22:56Z
538,439054,752020.0,4.0,2017-05-25T12:28:38Z
539,439054,885713.0,4.5,2017-06-16T14:28:35Z
540,439054,138902.0,5.0,2017-07-04T12:27:42Z
541,439054,330062.0,5.0,2017-08-12T14:31:30Z
542,439054,227686.0,4.0,2017-05-20T13:20:53Z
543,439054,1013900.0,5.0,2017-08-06T12:45:07Z
568,30757446,497736.0,5.0,2017-07-29T18:47:10Z
569,30757446,946654.0,4.0,2017-04-22T20:39:38Z
570,30757446,455264.0,5.0,2017-11-04T23:34:09Z
571,30757446,1336302.0,4.5,2017-11-09T07:51:47Z
572,30757446,937678.0,4.5,2017-04-05T06:46:01Z
573,30757446,765242.0,5.0,2017-07-08T12:47:55Z
574,30757446,946194.0,5.0,2017-04-25T11:33:12Z
575,30757446,1175200.0,5.0,2017-05-07T16:19:34Z
576,30757446,1123198.0,4.0,2017-04-23T13:36:55Z
577,30757446,123078.0,5.0,2017-10-14T19:44:11Z
578,30757446,546510.0,5.0,2017-07-02T14:05:36Z
579,30757446,660446.0,4.5,2017-08-03T18:54:55Z
580,30757446,1245204.0,4.0,2017-07-02T13:34:56Z
581,30757446,656432.0,4.5,2017-05-28T10:42:06Z
582,30757446,587634.0,4.5,2017-05-24T18:12:26Z
583,30757446,500014.0,5.0,2017-08-27T18:33:02Z
584,30757446,787618.0,5.0,2017-05-21T21:56:14Z
585,30757446,951090.0,4.0,2017-05-01T11:06:48Z
586,30757446,84792.0,4.5,2017-05-10T21:37:08Z
587,30757446,59935.0,5.0,2017-05-07T18:39:53Z
588,30757446,666956.0,5.0,2017-07-28T14:05:11Z
594,19900498,497736.0,5.0,2017-07-22T14:23:29Z
595,19900498,1007244.0,5.0,2017-03-08T16:11:52Z
596,19900498,722080.0,5.0,2017-03-05T16:15:10Z
597,19900498,1124964.0,5.0,2017-03-05T08:21:27Z
598,19900498,836376.0,5.0,2017-06-15T19:44:50Z
599,19900498,592138.0,5.0,2017-06-15T20:56:59Z
600,19900498,653340.0,5.0,2017-07-11T12:14:36Z
601,19900498,1013654.0,5.0,2017-06-19T10:09:17Z
602,19900498,775240.0,5.0,2017-06-30T21:56:27Z
603,19900498,671116.0,5.0,2017-06-16T15:47:21Z
604,19900498,591340.0,5.0,2017-06-16T09:59:45Z
